Date,High,Low,Open,Close,Volume,Adj Close
9/25/2002,0.795832992,0.752499998,0.783333004,0.780833006,89661600,0.71679461
9/26/2002,0.804166973,0.727500021,0.795832992,0.739166975,73956000,0.678545892
9/27/2002,0.756667018,0.712499976,0.737500012,0.713333011,65068800,0.654830635
9/30/2002,0.74416697,0.695833027,0.710833013,0.713333011,58412400,0.654830635
10/1/2002,0.758333027,0.69333303,0.719166994,0.751667023,88836000,0.69002074
10/2/2002,0.795832992,0.750832975,0.757499993,0.750832975,74910000,0.689255059
10/3/2002,0.75416702,0.712499976,0.741666973,0.714166999,59056800,0.655596018
10/4/2002,0.735000014,0.666666985,0.712499976,0.678332984,52978800,0.62270087
10/7/2002,0.682500005,0.639999986,0.669166982,0.644999981,49306800,0.592101812
10/8/2002,0.668332994,0.600000024,0.666666985,0.625832975,71425200,0.57450676
10/9/2002,0.656666994,0.603332996,0.616666973,0.614166975,57313200,0.563797176
10/10/2002,0.665832996,0.608332992,0.608332992,0.645833015,53803200,0.592866004
10/11/2002,0.74583298,0.666666985,0.670832992,0.73416698,99414000,0.673955858
10/14/2002,0.73416698,0.69749999,0.712499976,0.712499976,61148400,0.654065788
10/15/2002,0.819999993,0.775833011,0.791666985,0.786666989,85276800,0.722149909
10/16/2002,0.74000001,0.708333015,0.733332992,0.720833004,57812400,0.661715388
10/17/2002,0.8125,0.764167011,0.783333004,0.775833011,58579200,0.712204754
10/18/2002,0.791666985,0.742500007,0.771667004,0.783333004,49837200,0.719089508
10/21/2002,0.882499993,0.754999995,0.772499979,0.854166985,93062400,0.784114242
10/22/2002,0.93333298,0.814167023,0.814999998,0.882499993,127216800,0.810123384
10/23/2002,0.930832982,0.883333027,0.895833015,0.918332994,92542800,0.843017817
10/24/2002,0.946667016,0.858332992,0.936667025,0.871667027,105517200,0.800179064
10/25/2002,0.929166973,0.863332987,0.875,0.925000012,74595600,0.849137962
10/28/2002,0.975000024,0.924166977,0.967499971,0.930000007,107054400,0.853727877
10/29/2002,0.938332975,0.842499971,0.93166697,0.889167011,77272800,0.816243827
10/30/2002,0.966666996,0.914166987,0.917500019,0.936667025,113949600,0.859848261
10/31/2002,0.998332977,0.940832973,0.94333303,0.991666973,125547600,0.910337508
11/1/2002,1.189167023,0.975000024,0.976666987,1.174999952,212883600,1.078634501
11/4/2002,1.375833035,1.242499948,1.245833039,1.303333044,268813200,1.196442604
11/5/2002,1.321666956,1.195832968,1.299999952,1.251667023,203454000,1.149014473
11/6/2002,1.350000024,1.243332982,1.294167042,1.348333001,164601600,1.23775208
11/7/2002,1.313333035,1.205000043,1.313333035,1.212499976,166056000,1.113059044
11/8/2002,1.085832953,0.917500019,1.024999976,0.946667016,379890000,0.869028091
11/11/2002,0.915000021,0.851666987,0.901666999,0.873332977,137845200,0.801708579
11/12/2002,0.983332992,0.886667013,0.894167006,0.950833023,138118800,0.872852445
11/13/2002,1.008332968,0.910000026,0.928332984,0.980832994,180211200,0.900391698
11/14/2002,1.065832973,1.014166951,1.045832992,1.045832992,113872800,0.960061431
11/15/2002,1.159167051,1.087499976,1.100000024,1.122499943,205432800,1.030440569
11/18/2002,1.216667056,1.160833001,1.212499976,1.164167047,198247200,1.068690062
11/19/2002,1.24000001,1.144999981,1.157500029,1.180832982,197194800,1.083989382
11/20/2002,1.25,1.200832963,1.216667056,1.24000001,129279600,1.138303995
11/21/2002,1.406666994,1.287500024,1.289999962,1.345000029,205392000,1.234692693
11/22/2002,1.336666942,1.25,1.263332963,1.309999943,125190000,1.202563167
11/25/2002,1.39083302,1.317499995,1.370833039,1.357499957,123008400,1.246167421
11/26/2002,1.39083302,1.316666961,1.364166975,1.320832968,108433200,1.212507606
11/27/2002,1.446666956,1.35916698,1.376667023,1.423333049,108855600,1.306601405
11/29/2002,1.481667042,1.416666985,1.460832953,1.42750001,51939600,1.310426593
12/2/2002,1.522500038,1.409999967,1.503332973,1.416666985,116750400,1.300481558
12/3/2002,1.393332958,1.320832968,1.389999986,1.323333025,104622000,1.214802623
12/4/2002,1.25,1.160833001,1.230000019,1.164999962,220654800,1.069454432
12/5/2002,1.248332977,1.147500038,1.24000001,1.175832987,159487200,1.079399586
12/6/2002,1.200000048,1.106667042,1.125,1.17750001,115922400,1.080929637
12/9/2002,1.157500029,1.074167013,1.139166951,1.083333015,96979200,0.994485497
12/10/2002,1.195832968,1.096667051,1.110833049,1.174167037,138988800,1.077870131
12/11/2002,1.200000048,1.126667023,1.165832996,1.167500019,136420800,1.071750283
12/12/2002,1.225000024,1.145833015,1.210832953,1.148332953,130255200,1.054154634
12/13/2002,1.127500057,1.095000029,1.127500057,1.103332996,70772400,1.012845159
12/16/2002,1.174999952,1.112499952,1.141667008,1.168333054,105697200,1.072514653
12/17/2002,1.229166985,1.157500029,1.189167023,1.166666985,107774400,1.070985198
12/18/2002,1.131667018,1.075000048,1.129999995,1.077499986,112683600,0.989130616
12/19/2002,1.114166975,1.043333054,1.058333039,1.054167032,110060400,0.967711627
12/20/2002,1.099166989,1.01583302,1.087499976,1.06833303,80457600,0.98071605
12/23/2002,1.101667047,1.0625,1.065832973,1.075832963,49864800,0.987600625
12/24/2002,1.103332996,1.048333049,1.081666946,1.054167032,30033600,0.967711627
12/26/2002,1.087499976,1.025833011,1.071666956,1.034999967,71976000,0.950116515
12/27/2002,1.065832973,0.986666977,1.063333035,0.99583298,70252800,0.914161801
12/30/2002,1.010833025,0.938332975,1,0.960833013,78474000,0.882032156
12/31/2002,0.983332992,0.932500005,0.950833023,0.959167004,82539600,0.88050282
1/2/2003,1.037500024,0.965833008,1,1.025833011,130254000,0.941701472
1/3/2003,1.0625,1.008332968,1.029167056,1.025833011,103749600,0.941701472
1/6/2003,1.125833035,1.049999952,1.050832987,1.10916698,103342800,1.018201232
1/7/2003,1.156666994,1.093333006,1.13083303,1.105833054,149827200,1.015140533
1/8/2003,1.10916698,0.988332987,1.077499986,0.99583298,185252400,0.914161801
1/9/2003,1.037500024,1.003332973,1.026666999,1.013332963,143607600,0.930226505
1/10/2003,1.045832992,0.986666977,1,1.030833006,92449200,0.946291268
1/13/2003,1.079167008,1.017500043,1.070000052,1.022500038,84912000,0.938641727
1/14/2003,1.039999962,0.999167025,1.025833011,1.029999971,86852400,0.945526779
1/15/2003,1.039167047,0.998332977,1.030833006,0.998332977,90458400,0.916456699
1/16/2003,0.99583298,0.917500019,0.983332992,0.930832982,203997600,0.854492545
1/17/2003,0.918332994,0.884167016,0.905833006,0.895833015,105883200,0.822363138
1/21/2003,0.93166697,0.87083298,0.912500024,0.873332977,96735600,0.801708579
1/22/2003,0.896667004,0.868332982,0.87083298,0.874167025,55099200,0.802474082
1/23/2003,0.912500024,0.874167025,0.897499979,0.898333013,91845600,0.824658036
1/24/2003,0.894999981,0.832499981,0.89083302,0.847500026,89710800,0.777994156
1/27/2003,0.872500002,0.814167023,0.829167008,0.834999979,88911600,0.766519189
1/28/2003,0.88083303,0.79666698,0.824167013,0.86500001,178548000,0.794058681
1/29/2003,0.889167011,0.841666996,0.841666996,0.882499993,102204000,0.810123384
1/30/2003,0.907500029,0.837499976,0.899999976,0.846666992,74306400,0.777229309
1/31/2003,0.883333027,0.814167023,0.821667016,0.860000014,94965600,0.789468944
2/3/2003,0.893333018,0.858332992,0.875832975,0.876667023,75555600,0.80476898
2/4/2003,0.875,0.824999988,0.87083298,0.837499976,62772000,0.768814027
2/5/2003,0.87916702,0.841666996,0.855832994,0.845000029,58150800,0.77569896
2/6/2003,0.904999971,0.837499976,0.903333008,0.851666987,122618400,0.781819284
2/7/2003,0.872500002,0.811667025,0.868332982,0.813332975,91515600,0.746629119
2/10/2003,0.829167008,0.777499974,0.8125,0.823333025,98263200,0.755809128
2/11/2003,0.854166985,0.804166973,0.829999983,0.80833298,85071600,0.742039323
2/12/2003,0.842499971,0.801666975,0.80833298,0.8125,64140000,0.74586457
2/13/2003,0.830833018,0.804166973,0.826667011,0.82249999,88916400,0.75504446
2/14/2003,1.004166961,0.912500024,0.935000002,1.003332973,354884400,0.921046793
2/18/2003,1.080832958,1.029167056,1.041666985,1.060832977,174051600,0.973830521
2/19/2003,1.077499986,1.042500019,1.054167032,1.070832968,114121200,0.983011305
2/20/2003,1.103332996,1.066666961,1.075000048,1.070832968,97813200,0.983011305
2/21/2003,1.074167013,1.033332944,1.070000052,1.071666956,91326000,0.98377645
2/24/2003,1.124166965,1.05666697,1.0625,1.085000038,113701200,0.996015906
2/25/2003,1.083333015,1.033332944,1.049999952,1.07833302,123920400,0.989895403
2/26/2003,1.081666946,1.023332953,1.064167023,1.025833011,74689200,0.941701472
2/27/2003,1.05250001,1.019166946,1.035833001,1.047500014,67531200,0.961591721
2/28/2003,1.054167032,0.985000014,1.014999986,1.051666975,165333600,0.965416551
3/3/2003,1.083333015,1.020833015,1.064167023,1.034167051,70203600,0.949351847
3/4/2003,1.047500014,1.01583302,1.037500024,1.025833011,53839200,0.941701472
3/5/2003,1.048333049,1.013332963,1.01583302,1.042500019,52215600,0.957001746
3/6/2003,1.044167042,1.020833015,1.034167051,1.024999976,54806400,0.940936863
3/7/2003,1.044167042,1,1.009166956,1.040832996,58114800,0.955471158
3/10/2003,1.034999967,1.00999999,1.029999971,1.011667013,34479600,0.928697109
3/11/2003,1.035833001,1.007500052,1.019166946,1.019166946,41714400,0.935582221
3/12/2003,1.049999952,1.018332958,1.027500033,1.047500014,49392000,0.961591721
3/13/2003,1.158332944,1.073333025,1.07833302,1.151666999,136273200,1.057215452
3/14/2003,1.166666985,1.110000014,1.155833006,1.118332982,109422000,1.026615143
3/17/2003,1.205832958,1.097499967,1.100000024,1.183333039,130780800,1.08628428
3/18/2003,1.192499995,1.149999976,1.179167032,1.174167037,93228000,1.077870131
3/19/2003,1.188333035,1.138332963,1.176666975,1.179999948,71299200,1.083224535
3/20/2003,1.215832949,1.149166942,1.179999948,1.190832973,78006000,1.093169093
3/21/2003,1.235833049,1.126667023,1.231667042,1.179999948,168180000,1.083224535
3/24/2003,1.166666985,1.125,1.131667018,1.135833025,83901600,1.042679906
3/25/2003,1.185832977,1.13499999,1.139166951,1.168333054,67282800,1.072514653
3/26/2003,1.220832944,1.184999943,1.194167018,1.200832963,110784000,1.102348924
3/27/2003,1.210000038,1.163333058,1.184999943,1.166666985,139273200,1.070985198
3/28/2003,1.170832992,1.100833058,1.166666985,1.11916697,129068400,1.027380586
3/31/2003,1.098333001,1.06833303,1.085000038,1.073333025,68050800,0.985305786
4/1/2003,1.116667032,1.071666956,1.095832944,1.105000019,53380800,1.014375806
4/2/2003,1.164999962,1.127500057,1.142500043,1.145833015,77190000,1.051859617
4/3/2003,1.166666985,1.136667013,1.166666985,1.160833001,70278000,1.065629601
4/4/2003,1.165832996,1.110833049,1.164167047,1.115833044,51384000,1.024320722
4/7/2003,1.200000048,1.116667032,1.190832973,1.127500057,67125600,1.035030365
4/8/2003,1.143332958,1.10916698,1.137500048,1.116667032,47503200,1.025085926
4/9/2003,1.150833011,1.10916698,1.120833039,1.110833049,69426000,1.01973033
4/10/2003,1.127500057,1.105833054,1.125833035,1.116667032,36410400,1.025085926
4/11/2003,1.138332963,1.093333006,1.129166961,1.104166985,37418400,1.013610959
4/14/2003,1.126667023,1.084167004,1.087499976,1.123332977,44577600,1.031204581
4/15/2003,1.131667018,1.088333011,1.115833044,1.117499948,49021200,1.025850654
4/16/2003,1.145833015,1.108332992,1.143332958,1.117499948,67198800,1.025850654
4/17/2003,1.139999986,1.102499962,1.125833035,1.137500048,52074000,1.044210076
4/21/2003,1.169999957,1.128332973,1.139166951,1.166666985,59714400,1.070985198
4/22/2003,1.182500005,1.141667008,1.160833001,1.18166697,78739200,1.084754825
4/23/2003,1.215832949,1.170832992,1.179999948,1.208333015,60620400,1.109234095
4/24/2003,1.209167004,1.156666994,1.209167004,1.172500014,66091200,1.07633996
4/25/2003,1.185832977,1.118332982,1.165832996,1.129166961,88465200,1.036560416
4/28/2003,1.184167027,1.129166961,1.142500043,1.163333058,67498800,1.067924738
4/29/2003,1.215832949,1.180832982,1.190000057,1.199167013,67034400,1.100819707
4/30/2003,1.225000024,1.1875,1.192499995,1.194167018,46662000,1.096229911
5/1/2003,1.213333011,1.179167032,1.185832977,1.201666951,73336800,1.103114605
5/2/2003,1.333333015,1.210832953,1.217499971,1.325000048,169108800,1.216332793
5/5/2003,1.419999957,1.313333035,1.337499976,1.357499957,157616400,1.246167421
5/6/2003,1.394166946,1.337499976,1.350833058,1.35916698,114386400,1.247697473
5/7/2003,1.370833039,1.314167023,1.339166999,1.337499976,89737200,1.22780776
5/8/2003,1.391667008,1.304167032,1.320832968,1.338333011,195745200,1.228572607
5/9/2003,1.794167042,1.524999976,1.569167018,1.780833006,923085600,1.634781957
5/12/2003,1.825000048,1.716667056,1.784999967,1.730833054,300786000,1.588882327
5/13/2003,1.725000024,1.661666989,1.67166698,1.698333025,182410800,1.559047699
5/14/2003,1.725000024,1.674999952,1.704167008,1.696666956,96558000,1.557518244
5/15/2003,1.758332968,1.712499976,1.721667051,1.754999995,110565600,1.611067653
5/16/2003,1.80250001,1.730833054,1.733332992,1.771667004,102891600,1.626367331
5/19/2003,1.764999986,1.650833011,1.748332977,1.67166698,122048400,1.534568667
5/20/2003,1.695832968,1.666666985,1.674167037,1.683333039,88412400,1.545277834
5/21/2003,1.743332982,1.674999952,1.684167027,1.742499948,90547200,1.599592447
5/22/2003,1.764166951,1.704167008,1.745000005,1.748332977,88881600,1.604947209
5/23/2003,1.783332944,1.731667042,1.75,1.739166975,86761200,1.596532822
5/27/2003,1.899999976,1.6875,1.720832944,1.893332958,167740800,1.73805511
5/28/2003,1.908332944,1.841667056,1.887500048,1.888332963,123555600,1.733465314
5/29/2003,2.081666946,1.883332968,1.887500048,2.017499924,229773600,1.852039099
5/30/2003,2.219166994,2.154166937,2.208333015,2.180833101,214231200,2.001976728
6/2/2003,2.24000001,2.046667099,2.237499952,2.059999943,156614400,1.891053557
6/3/2003,2.164999962,2.011667013,2.036667109,2.102499962,159680400,1.930068254
6/4/2003,2.154166937,2.063333035,2.095833063,2.152499914,117560400,1.975967884
6/5/2003,2.221667051,2.095833063,2.124166965,2.214167118,120440400,2.032576323
6/6/2003,2.3125,2.130000114,2.300832987,2.146667004,137883600,1.970612407
6/9/2003,2.188333035,2.088332891,2.133332968,2.12083292,72058800,1.946897626
6/10/2003,2.153332949,2.097500086,2.12083292,2.151667118,56330400,1.975202203
6/11/2003,2.172499895,2.099999905,2.138333082,2.153332949,94383600,1.976731777
6/12/2003,2.19166708,2.114166975,2.168333054,2.12083292,104668800,1.946897626
6/13/2003,2.087500095,1.941666961,2.029166937,1.955832958,182680800,1.795429468
6/16/2003,2.022500038,1.848333001,1.979166985,1.997499943,190486800,1.83367908
6/17/2003,2.05833292,1.983332992,2.043333054,2.045000076,99985200,1.877283454
6/18/2003,2.164166927,2.008332968,2.025000095,2.123332977,112207200,1.949192166
6/19/2003,2.143332958,1.983332992,2.132499933,1.99416697,119053200,1.830619693
6/20/2003,2.016666889,1.941666961,2.015832901,1.973333001,93784800,1.811494231
6/23/2003,1.981667042,1.864166975,1.971667051,1.903332949,73478400,1.747234941
6/24/2003,1.933333039,1.838333011,1.891667008,1.899166942,100881600,1.743410587
6/25/2003,1.981667042,1.896667004,1.904167056,1.911666989,106062000,1.754885554
6/26/2003,1.940000057,1.857499957,1.917500019,1.914167047,96054000,1.757180691
6/27/2003,1.954167008,1.870833039,1.936666965,1.879999995,70910400,1.725815773
6/30/2003,1.942499995,1.883332968,1.904999971,1.909167051,54412800,1.752590656
7/1/2003,1.99000001,1.867499948,1.88499999,1.987499952,97701600,1.824498892
7/2/2003,2.031666994,1.954167008,2.005832911,1.981667042,84682800,1.819144964
7/3/2003,2.00999999,1.93166697,1.935832977,1.959167004,42091200,1.798489928
7/7/2003,2.098332882,1.985000014,1.985833049,2.087500095,83220000,1.916298389
7/8/2003,2.091666937,2.025000095,2.029999971,2.064167023,60285600,1.894878626
7/9/2003,2.145833015,2.059999943,2.063333035,2.111666918,75535200,1.938482881
7/10/2003,2.07249999,1.989166975,2.045833111,2.025000095,64456800,1.85892427
7/11/2003,2.061666965,2.018332958,2.049166918,2.035832882,49500000,1.868868113
7/14/2003,2.099999905,2.00999999,2.087500095,2.019999981,69434400,1.854333878
7/15/2003,2.059166908,1.934999943,2.049999952,1.954167008,114345600,1.793899417
7/16/2003,2,1.883332968,1.990833044,1.929999948,88047600,1.771714449
7/17/2003,1.895833015,1.808333039,1.871667027,1.833333015,85376400,1.682976365
7/18/2003,1.803333044,1.705832958,1.797500014,1.771667004,128083200,1.626367331
7/21/2003,1.787500024,1.70333302,1.781666994,1.745000005,98514000,1.601887584
7/22/2003,1.807500005,1.764166951,1.794167042,1.774166942,58244400,1.62866199
7/23/2003,1.808333039,1.719166994,1.772500038,1.797500014,60532800,1.650081396
7/24/2003,1.843333006,1.712499976,1.830000043,1.727499962,111682800,1.585822701
7/25/2003,1.764999986,1.666666985,1.730833054,1.754999995,100208400,1.611067653
7/28/2003,1.773332953,1.69333303,1.769166946,1.700832963,70375200,1.561342597
7/29/2003,1.679999948,1.529999971,1.54666698,1.589166999,279478800,1.458834648
7/30/2003,1.601667047,1.561666965,1.583333015,1.571666956,78872400,1.442769885
7/31/2003,1.631667018,1.574167013,1.608332992,1.590832949,89760000,1.460363865
8/1/2003,1.656666994,1.575832963,1.591667056,1.643332958,76755600,1.508558631
8/4/2003,1.735000014,1.631667018,1.641667008,1.705000043,142885200,1.565167785
8/5/2003,1.789167047,1.685832977,1.749166965,1.700000048,106348800,1.560578227
8/6/2003,1.700000048,1.590000033,1.67750001,1.63083303,102586800,1.497083783
8/7/2003,1.649999976,1.586666942,1.626667023,1.608332992,104034000,1.476428866
8/8/2003,1.38499999,1.271667004,1.379166961,1.291666985,376758000,1.185732841
8/11/2003,1.379166961,1.304167032,1.3125,1.361667037,167575200,1.249992847
8/12/2003,1.392500043,1.356667042,1.379166961,1.389166951,76416000,1.275237322
8/13/2003,1.420832992,1.360000014,1.394999981,1.398332953,69355200,1.28365159
8/14/2003,1.371667027,1.335000038,1.351667047,1.350000024,152769600,1.239282489
8/15/2003,1.354166985,1.333333015,1.341667056,1.345832944,21771600,1.235457301
8/18/2003,1.385833025,1.343333006,1.367499948,1.385833025,71768400,1.272176743
8/19/2003,1.5,1.415832996,1.416666985,1.491667032,140397600,1.369330883
8/20/2003,1.498332977,1.438333035,1.470832944,1.470832944,87034800,1.35020566
8/21/2003,1.524999976,1.483332992,1.506667018,1.510833025,64474800,1.38692522
8/22/2003,1.623332977,1.520833015,1.601667047,1.521667004,100239600,1.396870255
8/25/2003,1.550832987,1.5,1.550832987,1.513332963,43402800,1.389219761
8/26/2003,1.516667008,1.448333025,1.49416697,1.489166975,76898400,1.367036104
8/27/2003,1.549999952,1.483332992,1.499166965,1.534167051,56781600,1.408345222
8/28/2003,1.557500005,1.476667047,1.549167037,1.49416697,82831200,1.371626019
8/29/2003,1.520833015,1.485833049,1.491667032,1.514166951,53288400,1.389985442
9/2/2003,1.554167032,1.493332982,1.540832996,1.500833035,71145600,1.377745509
9/3/2003,1.527500033,1.464166999,1.523332953,1.471667051,84997200,1.350971341
9/4/2003,1.520833015,1.466667056,1.477499962,1.485833049,74006400,1.363975286
9/5/2003,1.591667056,1.470832944,1.488332987,1.55666697,119874000,1.42900002
9/8/2003,1.646667004,1.5625,1.581666946,1.628332973,150871200,1.494789004
9/9/2003,1.789167047,1.561666965,1.583333015,1.728332996,248943600,1.58658731
9/10/2003,1.724166989,1.596667051,1.679167032,1.610000014,138062400,1.477959275
9/11/2003,1.679167032,1.524999976,1.631667018,1.589166999,261273600,1.458834648
9/12/2003,1.647500038,1.558333039,1.575832963,1.612499952,116240400,1.480253935
9/15/2003,1.634166956,1.580000043,1.625833035,1.585832953,59602800,1.455774426
9/16/2003,1.639999986,1.589166999,1.589166999,1.63499999,62073600,1.500908971
9/17/2003,1.685832977,1.631667018,1.644999981,1.654167056,90278400,1.518504024
9/18/2003,1.667500019,1.626667023,1.644999981,1.666666985,60349200,1.529978871
9/19/2003,1.696666956,1.638332963,1.685832977,1.653332949,64809600,1.517738104
9/22/2003,1.624166965,1.575000048,1.620833039,1.588333011,73550400,1.458069324
9/23/2003,1.612499952,1.570000052,1.590832949,1.603332996,62893200,1.47183907
9/24/2003,1.583333015,1.479166985,1.569167018,1.481667042,160066800,1.360151649
9/25/2003,1.519999981,1.454167008,1.493332982,1.460832953,73677600,1.341025949
9/26/2003,1.460832953,1.385833025,1.456666946,1.404999971,89590800,1.289771795
9/29/2003,1.381667018,1.308333039,1.334167004,1.329167008,194499600,1.220157862
9/30/2003,1.375833035,1.3125,1.317499995,1.330832958,102088800,1.221687317
10/1/2003,1.357499957,1.330000043,1.333333015,1.341667056,87722400,1.231632471
10/2/2003,1.381667018,1.329167008,1.333333015,1.362499952,85762800,1.250757337
10/3/2003,1.433333039,1.375833035,1.399999976,1.398332953,86281200,1.28365159
10/6/2003,1.414999962,1.375833035,1.400833011,1.387500048,37702800,1.273706794
10/7/2003,1.399999976,1.368332982,1.387500048,1.399999976,51058800,1.285181999
10/8/2003,1.412500024,1.342499971,1.399999976,1.350833058,73944000,1.240047097
10/9/2003,1.423333049,1.35916698,1.370833039,1.370000005,85240800,1.257642627
10/10/2003,1.404167056,1.375,1.391667008,1.394166946,41397600,1.279827237
10/13/2003,1.4375,1.399166942,1.409999967,1.408332944,43490400,1.292831182
10/14/2003,1.438333035,1.38499999,1.393332958,1.434167027,62355600,1.316546679
10/15/2003,1.477499962,1.406666994,1.450832963,1.415832996,70348800,1.299716115
10/16/2003,1.438333035,1.395833015,1.417500019,1.433333039,44608800,1.315781236
10/17/2003,1.452499986,1.386667013,1.424999952,1.388332963,45969600,1.274471283
10/20/2003,1.420832992,1.38083303,1.389166951,1.419167042,46738800,1.302776814
10/21/2003,1.49000001,1.424999952,1.445000052,1.462499976,75872400,1.342556119
10/22/2003,1.473333001,1.429999948,1.440000057,1.4375,62095200,1.319606423
10/23/2003,1.458333015,1.414167047,1.416666985,1.430832982,45152400,1.313486457
10/24/2003,1.438333035,1.403332949,1.416666985,1.425832987,44708400,1.308896184
10/27/2003,1.450000048,1.423333049,1.433333039,1.433333039,25446000,1.315781236
10/28/2003,1.531666994,1.445832968,1.452499986,1.523332953,95606400,1.398400068
10/29/2003,1.541666985,1.477499962,1.478332996,1.523332953,49400400,1.398400068
10/30/2003,1.563333035,1.492499948,1.5625,1.495000005,58125600,1.372390628
10/31/2003,1.520833015,1.450000048,1.508332968,1.473333001,59815200,1.352500677
11/3/2003,1.529167056,1.459167004,1.465832949,1.500833035,77372400,1.377745509
11/4/2003,1.537500024,1.495833039,1.533332944,1.50583303,70089600,1.382335305
11/5/2003,1.526666999,1.450832963,1.475000024,1.511667013,88202400,1.387690783
11/6/2003,1.541666985,1.486667037,1.534167051,1.514166951,117528000,1.389985442
11/7/2003,1.838333011,1.766667008,1.804999948,1.8125,429282000,1.66385138
11/10/2003,1.843333006,1.79666698,1.81833303,1.807500005,121005600,1.659261465
11/11/2003,1.797500014,1.730833054,1.766667008,1.762500048,79914000,1.617951989
11/12/2003,1.791666985,1.748332977,1.756667018,1.785833001,61766400,1.639371037
11/13/2003,1.811666965,1.775833011,1.785833001,1.786666989,58033200,1.640136838
11/14/2003,1.791666985,1.675832987,1.791666985,1.680832982,88842000,1.542982578
11/17/2003,1.683333039,1.633332968,1.649166942,1.663333058,59988000,1.526918054
11/18/2003,1.725000024,1.633332968,1.704167008,1.639166951,99142800,1.504734039
11/19/2003,1.691666961,1.644999981,1.650833011,1.684999943,56755200,1.546808004
11/20/2003,1.695000052,1.633332968,1.658332944,1.639999986,73885200,1.505498648
11/21/2003,1.662500024,1.61500001,1.659999967,1.646667004,54324000,1.511618972
11/24/2003,1.75,1.650833011,1.662500024,1.745833039,94064400,1.602652073
11/25/2003,1.790832996,1.733332992,1.753332973,1.775833011,82280400,1.630191684
11/26/2003,1.810832977,1.74416697,1.804999948,1.777500033,43003200,1.631721854
11/28/2003,1.781666994,1.754166961,1.776666999,1.769166946,20613600,1.624072194
12/1/2003,1.807500005,1.768332958,1.789167047,1.794167042,52698000,1.647022247
12/2/2003,1.823333025,1.775833011,1.783332944,1.786666989,57474000,1.640136838
12/3/2003,1.850000024,1.764166951,1.791666985,1.768332958,71002800,1.62330687
12/4/2003,1.805832982,1.717499971,1.774166942,1.759166956,52195200,1.614892244
12/5/2003,1.766667008,1.688333035,1.717499971,1.702499986,55984800,1.562872887
12/8/2003,1.732499957,1.6875,1.702499986,1.715000033,34098000,1.574347973
12/9/2003,1.728332996,1.625,1.711666942,1.625833035,59812800,1.492493868
12/10/2003,1.670832992,1.625,1.625833035,1.661666989,56865600,1.525388479
12/11/2003,1.766667008,1.657500029,1.660833001,1.745833039,69487200,1.602652073
12/12/2003,1.780833006,1.708333015,1.769166946,1.736667037,70069200,1.594237924
12/15/2003,1.789999962,1.696666956,1.787500024,1.701666951,62275200,1.562108159
12/16/2003,1.735833049,1.661666989,1.691666961,1.725000024,60172800,1.583527803
12/17/2003,1.716667056,1.663333058,1.710832953,1.691666961,49911600,1.552928329
12/18/2003,1.747499943,1.69333303,1.695000052,1.730000019,43672800,1.588117361
12/19/2003,1.799999952,1.736667037,1.773332953,1.75583303,91695600,1.611831427
12/22/2003,1.762500048,1.712499976,1.730000019,1.758332968,37118400,1.614126801
12/23/2003,1.847499967,1.750833035,1.751667023,1.830000043,72276000,1.679916143
12/24/2003,1.835000038,1.811666965,1.829167008,1.816666961,21085200,1.667677045
12/26/2003,1.905833006,1.823333025,1.830832958,1.894999981,36396000,1.739585519
12/29/2003,1.981667042,1.92166698,1.930832982,1.975000024,75662400,1.813024044
12/30/2003,2.016666889,1.952499986,1.954167008,1.979166985,55088400,1.816849828
12/31/2003,1.987499952,1.901666999,1.978332996,1.933333039,49726800,1.774774194
1/2/2004,1.990833044,1.923333049,1.964166999,1.923333049,43641600,1.765594959
1/5/2004,1.999166965,1.934999943,1.952499986,1.985833049,57529200,1.82296896
1/6/2004,2.094166994,1.970832944,1.980000019,2.06666708,109334400,1.897172928
1/7/2004,2.095000029,2.029166937,2.043333054,2.085000038,67303200,1.914003491
1/8/2004,2.12083292,2.07249999,2.11083293,2.092499971,43375200,1.920887709
1/9/2004,2.148333073,2.061666965,2.078332901,2.122499943,76658400,1.948427916
1/12/2004,2.153332949,2.109999895,2.130000114,2.146667004,54198000,1.970612407
1/13/2004,2.156666994,2.013333082,2.135833025,2.035832882,86580000,1.868868113
1/14/2004,2.075000048,2.001667023,2.045833111,2.020833015,54487200,1.855098963
1/15/2004,2.040832996,1.970000029,2.005832911,2.024167061,60920400,1.858159661
1/16/2004,2.07249999,2.025832891,2.045000076,2.055000067,45172800,1.886463284
1/20/2004,2.115833044,2.056667089,2.079999924,2.112499952,48776400,1.939247251
1/21/2004,2.103332996,2.011667013,2.095000029,2.015000105,49446000,1.849743605
1/22/2004,2.05833292,1.944167018,2.025832891,1.968333006,60572400,1.806904316
1/23/2004,1.997499943,1.919999957,1.958333015,1.924167037,48247200,1.766360283
1/26/2004,2.008332968,1.92166698,1.936666965,2,39368400,1.835974336
1/27/2004,1.991667032,1.870833039,1.960000038,1.885833025,93410400,1.731170177
1/28/2004,1.940000057,1.870833039,1.909999967,1.88083303,61520400,1.726580143
1/29/2004,1.895833015,1.762500048,1.886667013,1.825832963,92970000,1.676090837
1/30/2004,1.895833015,1.810832977,1.821666956,1.854166985,46646400,1.702101469
2/2/2004,1.920832992,1.850000024,1.86916697,1.884166956,56084400,1.729640961
2/3/2004,1.911666989,1.852499962,1.879166961,1.877500057,41803200,1.723520756
